"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.DesktopAppInstaller_1.22.11261.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","117","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:48:03 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BingWeather_4.53.61401.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","116","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:48:01 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Advertising.Xaml_10.1808.3.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","115","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","5000","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:48:00 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.549981C3F5F10_4.2308.1005.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","114","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:48:00 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Windows.PrintDialog_6.2.1.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","113","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:59 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\windows.immersivecontrolpanel_10.0.2.1000_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","112","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:59 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Windows.CBSPreview_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","111","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:59 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\NcsiUwpApp_1000.19041.4239.0_neutral_neutral_8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","110","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:59 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.UndockedDevKit_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","109","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:59 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_1000.19056.1000.0_x64__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","108","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:59 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.XboxGameCallableUI_1000.19041.4239.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","107","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:58 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.XGpuEjectDialog_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","106","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:58 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","105","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:58 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","104","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:58 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.SecureAssessmentBrowser_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","103","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:58 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.SecHealthUI_10.0.19041.4239_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","102","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:57 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.14.15.19041_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","101","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:57 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.PinningConfirmationDialog_1000.19041.4239.0_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","100","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:57 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.PeopleExperienceHost_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","99","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:57 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ParentalControls_1000.19041.4239.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","98","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:57 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.OOBENetworkConnectionFlow_10.0.19041.4239_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","97","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:56 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.OOBENetworkCaptivePortal_10.0.19041.4239_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","96","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:56 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.NarratorQuickStart_10.0.19041.4239_neutral_neutral_8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","95","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:56 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ContentDeliveryManager_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","94","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:56 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.CloudExperienceHost_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","93","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:56 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.CapturePicker_10.0.19041.4239_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","92","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:56 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.CallingShellApp_1000.19041.4239.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","91","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:55 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.AssignedAccessLockApp_1000.19041.4239.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","90","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:55 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Apprep.ChxApp_1000.19041.4239.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","89","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:55 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Win32WebViewHost_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","88","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:55 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.LockApp_10.0.19041.4239_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","87","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:55 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.ECApp_10.0.19041.4239_neutral__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","86","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:55 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.CredDialogHost_10.0.19041.4239_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","85","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:54 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BioEnrollment_10.0.19041.4239_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","84","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:54 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.19041.4239_neutral__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","83","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:54 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AccountsControl_10.0.19041.4239_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","82","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:54 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AAD.BrokerPlugin_1000.19041.4239.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","81","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:54 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","80","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:54 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","16","0",,"4","0","0","-9223372036854775808","79","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","3596","4992","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:54 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
